id,dateadded,url,url_status,threat,tags,urlhaus_link,reporter
"319993","2020-02-29 00:50:09","http://chongzhuang.15wz.com/%E5%B0%8F%E5%BC%BA%E8%A3%85%E6%9C%BA%E5%A4%A7%E5%B8%88.exe","offline","malware_download","exe","https://urlhaus.abuse.ch/url/319993/","zbetcheckin"
"319992","2020-02-29 00:50:07","http://chongzhuang.15wz.com/%C3%A6%C2%9E%C2%81%C3%A9%C2%80%C2%9F%C3%A4%C2%B8%C2%80%C3%A9%C2%94%C2%AE%C3%A9%C2%87%C2%8D%C3%A8%C2%A3%C2%85%C3%A7%C2%B3%C2%BB%C3%A7%C2%BB%C2%9F%C3%A5%C2%B7%C2%A5%C3%A5%C2%85%C2%B7v13.6%C3%A6%C2%AD%C2%A3%C3%A5%C2%BC%C2%8F%C3%A7%C2%89%C2%88.exe","offline","malware_download","exe","https://urlhaus.abuse.ch/url/319992/","zbetcheckin"
"319991","2020-02-29 00:31:24","http://159.65.169.108/mips","online","malware_download","bashlite,elf,gafgyt","https://urlhaus.abuse.ch/url/319991/","zbetcheckin"
"319990","2020-02-29 00:31:20","http://159.65.169.108/powerpc","online","malware_download","bashlite,elf,gafgyt","https://urlhaus.abuse.ch/url/319990/","zbetcheckin"
"319989","2020-02-29 00:31:17","http://159.65.169.108/x86","online","malware_download","bashlite,elf,gafgyt","https://urlhaus.abuse.ch/url/319989/","zbetcheckin"
"319988","2020-02-29 00:31:15","http://159.65.169.108/armv5l","online","malware_download","bashlite,elf,gafgyt","https://urlhaus.abuse.ch/url/319988/","zbetcheckin"
"319987","2020-02-29 00:31:12","http://159.65.169.108/mipsel","online","malware_download","bashlite,elf,gafgyt","https://urlhaus.abuse.ch/url/319987/","zbetcheckin"
"319986","2020-02-29 00:31:09","http://159.65.169.108/m68k","online","malware_download","bashlite,elf,gafgyt","https://urlhaus.abuse.ch/url/319986/","zbetcheckin"
"319985","2020-02-29 00:31:06","http://159.65.169.108/i686","online","malware_download","bashlite,elf,gafgyt","https://urlhaus.abuse.ch/url/319985/","zbetcheckin"
"319984","2020-02-29 00:31:04","http://159.65.169.108/sh4","online","malware_download","bashlite,elf,gafgyt","https://urlhaus.abuse.ch/url/319984/","zbetcheckin"
"319983","2020-02-29 00:26:51","http://159.65.169.108/armv4l","online","malware_download","bashlite,elf,gafgyt","https://urlhaus.abuse.ch/url/319983/","zbetcheckin"
"319982","2020-02-29 00:26:47","http://159.65.169.108/armv6l","online","malware_download","bashlite,elf,gafgyt","https://urlhaus.abuse.ch/url/319982/","zbetcheckin"
"319981","2020-02-29 00:26:42","http://159.65.169.108/i586","online","malware_download","bashlite,elf,gafgyt","https://urlhaus.abuse.ch/url/319981/","zbetcheckin"
"319980","2020-02-29 00:26:17","http://159.65.169.108/sparc","online","malware_download","bashlite,elf,gafgyt","https://urlhaus.abuse.ch/url/319980/","zbetcheckin"
"319979","2020-02-29 00:26:10","http://159.65.169.108/yoyobins.sh","online","malware_download","shellscript","https://urlhaus.abuse.ch/url/319979/","zbetcheckin"
"319978","2020-02-29 00:06:16","http://77.43.253.98:56360/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319978/","Gandylyan1"
"319977","2020-02-29 00:06:14","http://124.67.89.74:50663/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319977/","Gandylyan1"
"319976","2020-02-29 00:06:09","http://124.119.107.177:35044/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319976/","Gandylyan1"
"319975","2020-02-29 00:06:07","http://115.49.97.81:35484/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319975/","Gandylyan1"
"319974","2020-02-29 00:06:03","http://111.42.66.149:48481/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319974/","Gandylyan1"
"319973","2020-02-29 00:06:01","http://176.96.250.128:44923/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319973/","Gandylyan1"
"319972","2020-02-29 00:05:29","http://116.114.95.128:59852/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319972/","Gandylyan1"
"319971","2020-02-29 00:05:24","http://114.239.76.140:47927/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319971/","Gandylyan1"
"319970","2020-02-29 00:05:19","http://172.39.28.24:43825/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319970/","Gandylyan1"
"319969","2020-02-29 00:04:47","http://116.114.95.180:44849/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319969/","Gandylyan1"
"319968","2020-02-29 00:04:44","http://58.216.98.162:52130/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319968/","Gandylyan1"
"319967","2020-02-29 00:04:39","http://172.39.63.104:41401/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319967/","Gandylyan1"
"319966","2020-02-29 00:04:07","http://49.81.96.166:40045/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319966/","Gandylyan1"
"319965","2020-02-29 00:04:04","http://106.57.13.240:51227/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319965/","Gandylyan1"
"319964","2020-02-28 22:54:06","http://xiazai.xiuchufang.com/%E8%80%81%E5%8F%8B%E8%A3%85%E6%9C%BA%E5%A4%A7%E5%B8%88.exe","offline","malware_download","exe","https://urlhaus.abuse.ch/url/319964/","zbetcheckin"
"319963","2020-02-28 22:54:04","http://xiazai.xiuchufang.com/%E4%B8%80%E9%94%AEghost%E8%BF%98%E5%8E%9Fwin10%E7%B3%BB%E7%BB%9F/","offline","malware_download","exe","https://urlhaus.abuse.ch/url/319963/","zbetcheckin"
"319962","2020-02-28 22:41:04","https://pastebin.com/raw/gSU4tv5R","offline","malware_download","None","https://urlhaus.abuse.ch/url/319962/","JayTHL"
"319961","2020-02-28 22:29:05","https://pastebin.com/raw/phRM38nn","offline","malware_download","None","https://urlhaus.abuse.ch/url/319961/","JayTHL"
"319960","2020-02-28 21:47:05","https://pastebin.com/raw/fTbZ7sPY","offline","malware_download","blackshades,Encoded,exe","https://urlhaus.abuse.ch/url/319960/","viql"
"319959","2020-02-28 21:05:44","http://182.126.235.130:59144/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319959/","Gandylyan1"
"319958","2020-02-28 21:05:39","http://183.215.188.50:37933/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319958/","Gandylyan1"
"319957","2020-02-28 21:05:35","http://116.114.95.7:58536/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319957/","Gandylyan1"
"319956","2020-02-28 21:05:30","http://211.137.225.60:60774/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319956/","Gandylyan1"
"319955","2020-02-28 21:05:26","http://111.43.223.91:44848/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319955/","Gandylyan1"
"319954","2020-02-28 21:05:22","http://182.114.213.6:34212/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319954/","Gandylyan1"
"319953","2020-02-28 21:05:19","http://125.44.22.75:38498/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319953/","Gandylyan1"
"319952","2020-02-28 21:05:15","http://115.63.12.51:38805/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319952/","Gandylyan1"
"319951","2020-02-28 21:05:12","http://172.39.14.137:56568/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319951/","Gandylyan1"
"319950","2020-02-28 21:04:40","http://49.116.37.73:52997/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319950/","Gandylyan1"
"319949","2020-02-28 21:04:35","http://222.142.188.207:45732/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319949/","Gandylyan1"
"319948","2020-02-28 21:04:32","http://125.45.76.229:36476/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319948/","Gandylyan1"
"319947","2020-02-28 21:04:28","http://187.85.250.153:59858/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319947/","Gandylyan1"
"319946","2020-02-28 21:04:24","http://31.146.124.235:59970/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319946/","Gandylyan1"
"319945","2020-02-28 21:03:53","http://111.43.223.53:35494/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319945/","Gandylyan1"
"319944","2020-02-28 21:03:49","http://182.115.222.247:38537/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319944/","Gandylyan1"
"319943","2020-02-28 21:03:45","http://31.146.124.95:48971/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319943/","Gandylyan1"
"319942","2020-02-28 21:03:42","http://172.36.18.106:40458/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319942/","Gandylyan1"
"319941","2020-02-28 21:03:10","http://185.103.138.12:44116/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319941/","Gandylyan1"
"319940","2020-02-28 21:03:05","http://222.139.222.119:45238/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319940/","Gandylyan1"
"319939","2020-02-28 20:42:09","http://jload05.xyz/downfiles/4.exe","online","malware_download","exe","https://urlhaus.abuse.ch/url/319939/","zbetcheckin"
"319938","2020-02-28 20:42:04","http://jload05.xyz/download.php?file=5.exe","offline","malware_download","exe","https://urlhaus.abuse.ch/url/319938/","zbetcheckin"
"319937","2020-02-28 20:40:06","https://pastebin.com/raw/19eNid0H","offline","malware_download","None","https://urlhaus.abuse.ch/url/319937/","JayTHL"
"319936","2020-02-28 20:37:38","http://lqo03.pro/downfiles/Pub5.exe","online","malware_download","exe","https://urlhaus.abuse.ch/url/319936/","zbetcheckin"
"319935","2020-02-28 20:37:16","http://jload04.info/download.php?file=999.exe","offline","malware_download","exe","https://urlhaus.abuse.ch/url/319935/","zbetcheckin"
"319934","2020-02-28 20:37:13","http://jload04.info/download.php?file=1.exe","offline","malware_download","exe","https://urlhaus.abuse.ch/url/319934/","zbetcheckin"
"319933","2020-02-28 20:37:11","http://jload05.xyz/download.php?file=3.exe","offline","malware_download","exe","https://urlhaus.abuse.ch/url/319933/","zbetcheckin"
"319932","2020-02-28 20:37:09","http://jload05.xyz/downfiles/5.exe","online","malware_download","exe","https://urlhaus.abuse.ch/url/319932/","zbetcheckin"
"319931","2020-02-28 20:37:03","http://jload04.info/download.php?file=2.exe","offline","malware_download","exe","https://urlhaus.abuse.ch/url/319931/","zbetcheckin"
"319930","2020-02-28 20:32:07","http://jload04.info/download.php?file=3.exe","offline","malware_download","exe","https://urlhaus.abuse.ch/url/319930/","zbetcheckin"
"319929","2020-02-28 20:32:05","http://jload05.xyz/download.php?file=2.exe","offline","malware_download","exe","https://urlhaus.abuse.ch/url/319929/","zbetcheckin"
"319928","2020-02-28 20:28:18","http://jload05.xyz/downfiles/2.exe","online","malware_download","exe","https://urlhaus.abuse.ch/url/319928/","zbetcheckin"
"319927","2020-02-28 20:28:11","http://lqo03.pro/download.php?file=Pub5.exe","offline","malware_download","exe","https://urlhaus.abuse.ch/url/319927/","zbetcheckin"
"319926","2020-02-28 20:28:08","http://jload04.info/download.php?file=4.exe","offline","malware_download","exe","https://urlhaus.abuse.ch/url/319926/","zbetcheckin"
"319925","2020-02-28 20:28:05","http://jload04.info/downfiles/999.exe","online","malware_download","exe","https://urlhaus.abuse.ch/url/319925/","zbetcheckin"
"319924","2020-02-28 19:01:04","http://raacts.in/a/00.bin","online","malware_download","encrypted,rat,RemcosRAT","https://urlhaus.abuse.ch/url/319924/","abuse_ch"
"319923","2020-02-28 18:57:29","http://jload04.info/downfiles/1.exe","online","malware_download","exe","https://urlhaus.abuse.ch/url/319923/","jstrosch"
"319922","2020-02-28 18:57:25","http://jload04.info/downfiles/2.exe","online","malware_download","exe","https://urlhaus.abuse.ch/url/319922/","jstrosch"
"319921","2020-02-28 18:57:21","http://jload04.info/downfiles/3.exe","online","malware_download","exe","https://urlhaus.abuse.ch/url/319921/","jstrosch"
"319920","2020-02-28 18:57:16","http://jload04.info/downfiles/4.exe","online","malware_download","exe","https://urlhaus.abuse.ch/url/319920/","jstrosch"
"319919","2020-02-28 18:57:08","https://newdungenessnursery.com/themes/2179/2179.zip","offline","malware_download"," 2020-02-28, Qbot,Qakbot","https://urlhaus.abuse.ch/url/319919/","anonymous"
"319918","2020-02-28 18:57:04","http://sikhbokichu.com/wp-content/uploads/2020/02/themes/444444.png","online","malware_download"," 2020-02-28, Qbot,Qakbot,Quakbot","https://urlhaus.abuse.ch/url/319918/","anonymous"
"319917","2020-02-28 18:52:04","http://199.19.226.33/drop1.bin","online","malware_download","remcos","https://urlhaus.abuse.ch/url/319917/","p5yb34m"
"319916","2020-02-28 18:39:04","https://pastebin.com/raw/Rf9rkGKy","offline","malware_download","None","https://urlhaus.abuse.ch/url/319916/","JayTHL"
"319915","2020-02-28 18:29:10","http://zhuti.15wz.com/%E7%8E%8B%E8%80%85%E8%8D%A3%E8%80%80%E5%A4%A7%E4%B9%94%E6%B2%A7%E6%B5%B7%E4%B9%8B%E6%9B%9Cwin10%E4%B8%BB%E9%A2%98.exe","offline","malware_download","exe","https://urlhaus.abuse.ch/url/319915/","zbetcheckin"
"319914","2020-02-28 18:29:05","http://helpdesk.realworld.net.au/attachments/token/fttn5xbyycv3rhpsmwrd0uvwi?name=ato_tax_004715581zip","offline","malware_download","zip","https://urlhaus.abuse.ch/url/319914/","zbetcheckin"
"319913","2020-02-28 18:25:11","http://chongzhuang.15wz.com/%E5%A5%BD%E7%94%A8%E4%B8%80%E9%94%AE%E9%87%8D%E8%A3%85%E7%B3%BB%E7%BB%9F%E5%B7%A5%E5%85%B7%E7%BB%BF%E8%89%B2%E7%89%882.5.6.exe","offline","malware_download","exe","https://urlhaus.abuse.ch/url/319913/","zbetcheckin"
"319912","2020-02-28 18:25:06","http://chongzhuang.15wz.com/%E4%BA%91%E5%87%80%E8%A3%85%E6%9C%BA%E5%A4%A7%E5%B8%88.exe","offline","malware_download","exe","https://urlhaus.abuse.ch/url/319912/","zbetcheckin"
"319911","2020-02-28 18:15:15","http://213.87.13.223:46460/.i","online","malware_download","elf,hajime","https://urlhaus.abuse.ch/url/319911/","zbetcheckin"
"319910","2020-02-28 18:14:32","http://46.246.45.144/lolicore.arm7","offline","malware_download",",elf","https://urlhaus.abuse.ch/url/319910/","Gandylyan1"
"319909","2020-02-28 18:04:30","http://111.43.223.134:33264/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319909/","Gandylyan1"
"319908","2020-02-28 18:04:26","http://123.11.2.27:43493/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319908/","Gandylyan1"
"319907","2020-02-28 18:04:23","http://187.85.253.112:51055/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319907/","Gandylyan1"
"319906","2020-02-28 18:04:19","http://177.128.34.132:38841/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319906/","Gandylyan1"
"319905","2020-02-28 18:04:16","http://219.155.86.33:37424/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319905/","Gandylyan1"
"319904","2020-02-28 18:04:10","http://218.21.171.246:36162/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319904/","Gandylyan1"
"319903","2020-02-28 18:04:05","http://111.43.223.48:54135/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319903/","Gandylyan1"
"319902","2020-02-28 17:11:34","http://systemservice.hldns.ru/curl.sh","offline","malware_download","None","https://urlhaus.abuse.ch/url/319902/","anonymous"
"319901","2020-02-28 16:57:03","https://pastebin.com/raw/YHbRUGA6","offline","malware_download","meterpreter","https://urlhaus.abuse.ch/url/319901/","viql"
"319900","2020-02-28 16:43:05","http://kenyabay.com/index_files/Certificate_Browser_02_2020.exe","online","malware_download","exe,KPOTStealer","https://urlhaus.abuse.ch/url/319900/","zbetcheckin"
"319899","2020-02-28 16:24:06","https://pastebin.com/raw/pZBbTyKp","offline","malware_download","blackshades,Encoded,exe","https://urlhaus.abuse.ch/url/319899/","viql"
"319898","2020-02-28 16:15:07","http://upan.15wz.com/u%E5%B8%AE%E5%BF%99u%E7%9B%98%E5%90%AF%E5%8A%A8%E7%9B%98%E5%88%B6%E4%BD%9C%E8%BD%AF%E4%BB%B6%E4%B8%8B%E8%BD%BDV2.8.4%E5%AE%98%E6%96%B9%E7%BB%BF%E8%89%B2%E7%89%88.exe","offline","malware_download","exe","https://urlhaus.abuse.ch/url/319898/","zbetcheckin"
"319897","2020-02-28 16:15:04","http://upan.15wz.com/u%E7%9B%98%E5%90%AF%E5%8A%A8%E7%9B%98%E5%88%B6%E4%BD%9C%E5%B7%A5%E5%85%B7%E7%94%B5%E8%84%91%E5%BA%97v7.7.1%E5%AE%98%E6%96%B9%E5%85%8D%E8%B4%B9%E7%89%88.exe","offline","malware_download","exe","https://urlhaus.abuse.ch/url/319897/","zbetcheckin"
"319896","2020-02-28 16:10:07","http://upan.15wz.com/u%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%DF%B5%EF%BF%BD%EF%BF%BD%D4%B5%EF%BF%BDv7.7.1%EF%BF%BD%D9%B7%EF%BF%BD%EF%BF%BD%EF%BF%BD%D1%B0%EF%BF%BD.exe","offline","malware_download","exe","https://urlhaus.abuse.ch/url/319896/","zbetcheckin"
"319895","2020-02-28 16:07:20","http://104.140.114.105/SBIDIOT/x86","offline","malware_download",",elf","https://urlhaus.abuse.ch/url/319895/","Gandylyan1"
"319894","2020-02-28 16:07:17","http://104.140.114.105/SBIDIOT/root","offline","malware_download",",elf","https://urlhaus.abuse.ch/url/319894/","Gandylyan1"
"319893","2020-02-28 16:07:15","http://104.140.114.105/SBIDIOT/mpsl","offline","malware_download",",elf","https://urlhaus.abuse.ch/url/319893/","Gandylyan1"
"319892","2020-02-28 16:07:12","http://104.140.114.105/SBIDIOT/mips","offline","malware_download",",elf","https://urlhaus.abuse.ch/url/319892/","Gandylyan1"
"319891","2020-02-28 16:07:09","http://104.140.114.105/SBIDIOT/arm7","offline","malware_download",",elf","https://urlhaus.abuse.ch/url/319891/","Gandylyan1"
"319890","2020-02-28 16:07:06","http://104.140.114.105/SBIDIOT/arm6","offline","malware_download",",elf","https://urlhaus.abuse.ch/url/319890/","Gandylyan1"
"319889","2020-02-28 16:07:03","http://104.140.114.105/SBIDIOT/arm","offline","malware_download",",elf","https://urlhaus.abuse.ch/url/319889/","Gandylyan1"
"319888","2020-02-28 16:06:09","http://194.135.92.243/Gft366/sv_8437634.exe","online","malware_download","None","https://urlhaus.abuse.ch/url/319888/","JayTHL"
"319887","2020-02-28 16:06:06","http://167.71.244.132/m-p.s-l.SNOOPY","online","malware_download","bashlite,elf,gafgyt","https://urlhaus.abuse.ch/url/319887/","zbetcheckin"
"319886","2020-02-28 16:06:03","http://167.71.244.132/x-3.2-.SNOOPY","online","malware_download","bashlite,elf,gafgyt","https://urlhaus.abuse.ch/url/319886/","zbetcheckin"
"319885","2020-02-28 16:01:23","http://167.71.244.132/a-r.m-4.SNOOPY","online","malware_download","bashlite,elf,gafgyt","https://urlhaus.abuse.ch/url/319885/","zbetcheckin"
"319884","2020-02-28 16:01:20","http://167.71.244.132/a-r.m-6.SNOOPY","online","malware_download","bashlite,elf,gafgyt","https://urlhaus.abuse.ch/url/319884/","zbetcheckin"
"319883","2020-02-28 16:01:17","http://167.71.244.132/s-h.4-.SNOOPY","online","malware_download","bashlite,elf,gafgyt","https://urlhaus.abuse.ch/url/319883/","zbetcheckin"
"319882","2020-02-28 16:01:15","http://167.71.244.132/i-5.8-6.SNOOPY","online","malware_download","bashlite,elf,gafgyt","https://urlhaus.abuse.ch/url/319882/","zbetcheckin"
"319881","2020-02-28 16:01:12","http://167.71.244.132/p-p.c-.SNOOPY","online","malware_download","bashlite,elf,gafgyt","https://urlhaus.abuse.ch/url/319881/","zbetcheckin"
"319880","2020-02-28 16:01:09","http://167.71.244.132/SnOoPy.sh","online","malware_download","shellscript","https://urlhaus.abuse.ch/url/319880/","zbetcheckin"
"319879","2020-02-28 16:01:07","http://167.71.244.132/a-r.m-7.SNOOPY","online","malware_download","bashlite,elf,gafgyt","https://urlhaus.abuse.ch/url/319879/","zbetcheckin"
"319878","2020-02-28 16:01:04","http://167.71.244.132/x-8.6-.SNOOPY","online","malware_download","bashlite,elf,gafgyt","https://urlhaus.abuse.ch/url/319878/","zbetcheckin"
"319877","2020-02-28 16:00:08","http://167.71.244.132/m-i.p-s.SNOOPY","online","malware_download","bashlite,elf,gafgyt","https://urlhaus.abuse.ch/url/319877/","zbetcheckin"
"319876","2020-02-28 16:00:05","http://167.71.244.132/a-r.m-5.SNOOPY","online","malware_download","bashlite,elf,gafgyt","https://urlhaus.abuse.ch/url/319876/","zbetcheckin"
"319875","2020-02-28 15:27:06","http://www.asiatic.com.pk/holy.exe","online","malware_download","AgentTesla,exe","https://urlhaus.abuse.ch/url/319875/","abuse_ch"
"319874","2020-02-28 15:25:15","https://pastebin.com/raw/MgBminTT","offline","malware_download","None","https://urlhaus.abuse.ch/url/319874/","JayTHL"
"319873","2020-02-28 15:05:42","http://31.146.212.53:36628/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319873/","Gandylyan1"
"319872","2020-02-28 15:05:39","http://182.112.29.151:41785/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319872/","Gandylyan1"
"319871","2020-02-28 15:05:36","http://124.67.89.18:45459/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319871/","Gandylyan1"
"319870","2020-02-28 15:05:32","http://125.44.45.139:52470/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319870/","Gandylyan1"
"319869","2020-02-28 15:05:28","http://103.82.72.58:34628/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319869/","Gandylyan1"
"319868","2020-02-28 15:05:24","http://111.42.66.142:51339/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319868/","Gandylyan1"
"319867","2020-02-28 15:05:19","http://42.230.253.40:60073/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319867/","Gandylyan1"
"319866","2020-02-28 15:05:14","http://116.114.95.206:56119/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319866/","Gandylyan1"
"319865","2020-02-28 15:05:10","http://172.39.82.174:39162/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319865/","Gandylyan1"
"319864","2020-02-28 15:04:39","http://123.12.240.23:35156/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319864/","Gandylyan1"
"319863","2020-02-28 15:04:33","http://211.137.225.40:46592/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319863/","Gandylyan1"
"319862","2020-02-28 15:04:29","http://121.226.178.87:37496/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319862/","Gandylyan1"
"319861","2020-02-28 15:03:50","http://172.36.55.188:49814/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319861/","Gandylyan1"
"319860","2020-02-28 15:03:18","http://111.42.102.141:60539/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319860/","Gandylyan1"
"319859","2020-02-28 15:03:14","http://1.246.222.87:3528/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319859/","Gandylyan1"
"319858","2020-02-28 15:03:09","http://111.42.102.147:35536/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319858/","Gandylyan1"
"319857","2020-02-28 15:03:04","http://31.146.124.95:50460/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/319857/","Gandylyan1"
"319856","2020-02-28 14:59:30","http://185.132.53.149/SBIDIOT/zte","offline","malware_download","None","https://urlhaus.abuse.ch/url/319856/","JayTHL"
"319855","2020-02-28 14:59:28","http://185.132.53.149/SBIDIOT/yarn","offline","malware_download","None","https://urlhaus.abuse.ch/url/319855/","JayTHL"
"319854","2020-02-28 14:59:26","http://185.132.53.149/SBIDIOT/x86","offline","malware_download","None","https://urlhaus.abuse.ch/url/319854/","JayTHL"
"319853","2020-02-28 14:59:24","http://185.132.53.149/SBIDIOT/spc","offline","malware_download","None","https://urlhaus.abuse.ch/url/319853/","JayTHL"
"319852","2020-02-28 14:59:22","http://185.132.53.149/SBIDIOT/sh4","offline","malware_download","None","https://urlhaus.abuse.ch/url/319852/","JayTHL"
"319851","2020-02-28 14:59:20","http://185.132.53.149/SBIDIOT/rtk","offline","malware_download","None","https://urlhaus.abuse.ch/url/319851/","JayTHL"
"319850","2020-02-28 14:59:18","http://185.132.53.149/SBIDIOT/root","offline","malware_download","None","https://urlhaus.abuse.ch/url/319850/","JayTHL"
"319849","2020-02-28 14:59:16","http://185.132.53.149/SBIDIOT/ppc","offline","malware_download","None","https://urlhaus.abuse.ch/url/319849/","JayTHL"
"319848","2020-02-28 14:59:14","http://185.132.53.149/SBIDIOT/mpsl","offline","malware_download","None","https://urlhaus.abuse.ch/url/319848/","JayTHL"
"319847","2020-02-28 14:59:12","http://185.132.53.149/SBIDIOT/mips","offline","malware_download","None","https://urlhaus.abuse.ch/url/319847/","JayTHL"
"319846","2020-02-28 14:59:10","http://185.132.53.149/SBIDIOT/m68k","offline","malware_download","None","https://urlhaus.abuse.ch/url/319846/","JayTHL"
"319845","2020-02-28 14:59:08","http://185.132.53.149/SBIDIOT/arm7","offline","malware_download","None","https://urlhaus.abuse.ch/url/319845/","JayTHL"
"319844","2020-02-28 14:59:06","http://185.132.53.149/SBIDIOT/arm6","offline","malware_download","None","https://urlhaus.abuse.ch/url/319844/","JayTHL"
"319843","2020-02-28 14:59:03","http://185.132.53.149/SBIDIOT/arm","offline","malware_download","None","https://urlhaus.abuse.ch/url/319843/","JayTHL"
"319842","2020-02-28 14:57:32","http://104.140.114.105/SBIDIOT/x86zte","offline","malware_download","None","https://urlhaus.abuse.ch/url/319842/","JayTHL"
"319841","2020-02-28 14:57:30","http://104.140.114.105/SBIDIOT/x86yarn","offline","malware_download","None","https://urlhaus.abuse.ch/url/319841/","JayTHL"
"319840","2020-02-28 14:57:29","http://104.140.114.105/SBIDIOT/x86x86","offline","malware_download","None","https://urlhaus.abuse.ch/url/319840/","JayTHL"
"319839","2020-02-28 14:57:27","http://104.140.114.105/SBIDIOT/x86spc","offline","malware_download","None","https://urlhaus.abuse.ch/url/319839/","JayTHL"
"319838","2020-02-28 14:57:25","http://104.140.114.105/SBIDIOT/x86sh4","offline","malware_download","None","https://urlhaus.abuse.ch/url/319838/","JayTHL"
"319837","2020-02-28 14:57:23","http://104.140.114.105/SBIDIOT/x86rtk","offline","malware_download","None","https://urlhaus.abuse.ch/url/319837/","JayTHL"
